,Lati,Long
6868,33.9971,-118.459
6869,33.9892,-118.4627
6870,33.9993,-118.4636
6871,33.9976,-118.467
6872,33.9811,-118.4635
6873,33.9794,-118.4664
6874,33.9609,-118.4504
6875,34.0283,-118.3904
6876,33.985,-118.4701
6877,34.0016,-118.4711
6878,34.0274,-118.4286
6882,34.1427,-118.4052
6905,33.9329,-118.2826
6906,33.9329,-118.2826
6907,33.9456,-118.2784
6908,33.9393,-118.2652
6909,33.9456,-118.2695
6910,33.9601,-118.2695
6911,33.9315,-118.2335
6912,33.9416,-118.2405
6913,33.9292,-118.2652
6914,33.944,-118.2367
6915,33.9274,-118.2871
6916,33.9319,-118.257
6917,33.9483,-118.2739
6918,33.9401,-118.2761
6919,33.9501,-118.2827
6920,33.9327,-118.2351
6921,33.9407,-118.239
6922,33.9367,-118.2871
6923,33.9478,-118.2893
6924,33.9311,-118.2652
6925,33.9398,-118.2611
6926,33.9465,-118.2739
6936,34.0584,-118.3184
6937,34.0427,-118.2887
6938,34.0763,-118.2983
6939,34.0598,-118.2935
6940,34.0418,-118.3116
6941,34.0635,-118.3078
6942,34.0635,-118.3078
6943,34.0636,-118.2839
6944,34.0652,-118.2878
6945,34.0598,-118.2941
6946,34.0584,-118.3184
6947,34.0427,-118.2887
6948,34.0463,-118.2864
6949,34.0472,-118.3003
6950,34.0728,-118.2984
6952,34.0654,-118.3091
6958,34.0558,-118.24
6959,34.0563,-118.2374
6960,34.0435,-118.2427
6961,34.0421,-118.2469
6963,34.0421,-118.2469
6964,34.0478,-118.2484
6965,34.0481,-118.2507
6966,34.0382,-118.2384
6967,34.0412,-118.2474
6969,34.0458,-118.243
6970,34.0423,-118.2452
6971,34.0467,-118.247
6972,34.0407,-118.2468
6973,34.045,-118.264
6974,34.0446,-118.2769
6975,34.0836,-118.2953
6976,34.0595,-118.2573
6977,34.072,-118.2722
6978,34.0671,-118.2713
6979,34.0721,-118.2735
6980,34.0598,-118.2731
6981,34.0473,-118.2784
6982,34.0613,-118.2689
6983,34.0524,-118.2765
6984,34.062,-118.2804
6985,34.0636,-118.2805
6986,34.0565,-118.2768
6987,34.0191,-118.2944
6988,34.0123,-118.3556
6989,34.0141,-118.2915
6990,34.0219,-118.2959
6991,34.0123,-118.3556
6992,34.0123,-118.3556
6993,34.0123,-118.3556
6994,34.0102,-118.3351
6995,34.0343,-118.3296
6996,34.0326,-118.3239
6997,34.0247,-118.3089
6998,34.0156,-118.3565
6999,34.0282,-118.3133
7000,34.0326,-118.335
7001,34.0055,-118.2872
7002,34.0036,-118.3319
7003,34.0036,-118.3319
7004,34.0231,-118.2915
7005,34.0037,-118.3203
7006,34.0228,-118.306
7007,34.0517,-118.2178
7008,34.0512,-118.2176
7009,34.0229,-118.2154
7010,34.0406,-118.2117
7011,34.0506,-118.2101
7012,34.0462,-118.2153
7013,34.0228,-118.2009
7014,34.0867,-118.1768
7015,34.0766,-118.209
7023,34.098,-118.3282
7024,34.1016,-118.3387
7025,34.1016,-118.3417
7026,34.1016,-118.3417
7027,34.0918,-118.3092
7028,34.0918,-118.3092
7029,34.0981,-118.318
7030,34.0962,-118.3237
7031,34.1032,-118.3333
7032,34.0953,-118.3241
7033,34.0997,-118.3361
7034,34.0945,-118.3616
7035,34.103,-118.3225
7036,34.0431,-118.3418
7037,34.0487,-118.3618
7038,34.0649,-118.3514
7039,34.0468,-118.3305
7040,34.0519,-118.3306
7041,34.0399,-118.3435
7042,34.0764,-118.3786
7043,34.0324,-118.3769
7044,34.0762,-118.3236
7045,34.0735,-118.3828
7046,34.0735,-118.3828
7047,34.0465,-118.4484
7048,34.0501,-118.4601
7054,34.1086,-118.1898
7055,34.1334,-118.2725
7056,34.1106,-118.1908
7057,34.0909,-118.2893
7058,34.0909,-118.2893
7059,34.0909,-118.2893
7060,34.1096,-118.2422
7061,34.1155,-118.1843
7062,34.1086,-118.1898
7063,34.104,-118.1971
7064,34.0982,-118.294
7065,34.1085,-118.2011
7066,34.1018,-118.2972
7067,34.1371,-118.2133
7068,34.1051,-118.2107
7069,34.1347,-118.1986
7070,33.9746,-118.3134
7071,33.9746,-118.3134
7072,33.9746,-118.3134
7073,33.9737,-118.3112
7074,33.9817,-118.3338
7075,33.9693,-118.285
7076,33.9848,-118.2915
7077,33.989,-118.3352
7078,33.9638,-118.2586
7079,33.9988,-118.3002
7080,33.9836,-118.3352
7081,33.9824,-118.3046
7082,33.9821,-118.3318
7083,33.9872,-118.3352
7084,33.9892,-118.3045
7085,33.9932,-118.3225
7086,33.9746,-118.3068
7087,33.9667,-118.2871
7088,34.0027,-118.2937
7089,33.9736,-118.2916
7090,33.9764,-118.3177
7091,33.9642,-118.2827
7092,33.9633,-118.2761
7093,33.9647,-118.2673
7094,33.9647,-118.2673
7095,33.9647,-118.2673
7096,33.9842,-118.298
7097,33.9922,-118.3276
7098,33.9782,-118.3187
7099,33.9747,-118.2809
7100,34.0058,-118.2521
7101,34.0286,-118.2545
7102,34.0083,-118.2719
7103,33.9892,-118.2412
7104,33.9975,-118.2478
7105,34.0129,-118.2454
7106,34.0057,-118.2521
7107,34.0048,-118.2521
7108,34.0121,-118.2768
7109,34.0173,-118.2304
7110,33.9892,-118.2783
7111,33.986,-118.28
7112,33.986,-118.28
7113,34.0219,-118.2571
7114,33.9924,-118.2739
7115,34.0163,-118.2771
7116,34.0357,-118.2563
7117,34.0157,-118.2562
7118,34.0157,-118.2562
7119,34.0167,-118.2463
7120,33.9915,-118.2761
7121,34.0387,-118.2519
7122,34.0207,-118.2594
7123,34.0056,-118.2784
7124,34.0258,-118.2708
7125,34.0258,-118.2708
7126,34.0149,-118.2728
7127,34.0378,-118.2483
7128,34.0226,-118.266
7129,33.9509,-118.3759
7130,33.9926,-118.4418
7131,34.0271,-118.4421
7132,34.0176,-118.4141
7133,34.0272,-118.3961
7134,33.9911,-118.4658
7135,33.9907,-118.4125
7136,34.0111,-118.4293
7137,33.9751,-118.3872
7138,33.9599,-118.3788
7157,33.9457,-118.2462
7158,33.9332,-118.2485
7159,33.9315,-118.2335
7160,33.9315,-118.2335
7161,33.9237,-118.2696
7162,33.9374,-118.2826
7163,33.9295,-118.2391
7164,33.9519,-118.2739
7165,33.9555,-118.2871
7167,33.9593,-118.2608
7168,33.9237,-118.2915
7169,33.9024,-118.2871
7170,33.933,-118.2463
7171,33.933,-118.2463
7172,33.9593,-118.2586
7173,33.9515,-118.2385
7174,33.9574,-118.2608
7175,33.9465,-118.243
7176,33.9256,-118.2603
7177,33.9365,-118.2806
7178,33.9383,-118.2542
7195,34.0617,-118.3091
7196,34.0436,-118.313
7197,34.0455,-118.3003
7198,34.0455,-118.3003
7199,34.0455,-118.3003
7200,34.0597,-118.3053
7207,34.0437,-118.2455
7208,34.0395,-118.2405
7209,34.0421,-118.2469
7210,34.0499,-118.2614
7211,34.0437,-118.2455
7212,34.0483,-118.2631
7213,34.0453,-118.2443
7214,34.0421,-118.2469
7215,34.0498,-118.24
7216,34.0395,-118.2656
7217,34.0445,-118.2523
7218,34.0617,-118.2469
7219,34.0437,-118.2455
7220,34.057,-118.2327
7221,34.0596,-118.2749
7222,34.0524,-118.2765
7223,34.0413,-118.2829
7224,34.0413,-118.2829
7225,34.0413,-118.2829
7226,34.0508,-118.2682
7227,34.053,-118.2648
7228,34.0764,-118.2892
7229,34.0062,-118.2872
7230,34.0326,-118.3363
7231,34.0108,-118.3152
7232,34.0151,-118.3472
7233,34.0256,-118.3236
7234,34.02,-118.3062
7235,34.0328,-118.2991
7236,34.0,-118.3269
7237,34.017,-118.3477
7238,34.0247,-118.306
7239,34.0431,-118.2185
7240,34.0437,-118.2098
7241,34.0228,-118.2009
7242,34.0704,-118.178
7243,34.0704,-118.178
7244,34.0651,-118.2116
7245,34.0765,-118.2131
7246,34.0642,-118.1755
7255,33.8046,-118.264
7256,34.1068,-118.3642
7257,34.098,-118.3441
7258,34.1084,-118.3213
7259,34.1016,-118.331
7260,34.0962,-118.3506
7261,34.0835,-118.3266
7262,34.0465,-118.3616
7263,34.0835,-118.3288
7264,34.0412,-118.4012
7270,34.0982,-118.2918
7271,34.1134,-118.1769
7272,34.1347,-118.1986
7273,33.9678,-118.2929
7274,33.9912,-118.3138
7275,33.9746,-118.3068
7276,33.9698,-118.2893
7277,33.9698,-118.2893
7278,34.0037,-118.3002
7279,33.9601,-118.2807
7280,33.9601,-118.2807
7281,33.9601,-118.2807
7282,33.9728,-118.3024
7283,33.9666,-118.2695
7284,33.9872,-118.3352
7285,33.9891,-118.298
7286,33.9782,-118.3187
7287,33.9974,-118.2813
7288,33.9669,-118.2783
7289,33.9915,-118.3171
7290,33.9863,-118.2881
7291,33.9511,-118.309
7292,33.9728,-118.2783
7293,33.9669,-118.2783
7294,33.9943,-118.2739
7295,34.0313,-118.2505
7296,34.0337,-118.2487
7297,34.0226,-118.266
7298,33.995,-118.263
7299,34.0039,-118.2477
7300,34.0187,-118.2429
7301,34.0187,-118.2429
7302,34.0281,-118.2487
7303,34.0294,-118.3881
7304,33.9988,-118.436
7305,33.9678,-118.4396
7306,33.9857,-118.4435
7307,33.9759,-118.3897
7308,33.9579,-118.4153
7309,34.0225,-118.4368
7310,34.0189,-118.4233
7326,33.9511,-118.2739
7327,33.9511,-118.2739
7328,33.9287,-118.2804
7330,33.951,-118.2766
7331,33.9345,-118.2623
7332,33.9574,-118.2608
7333,33.9546,-118.2739
7334,33.9538,-118.2673
7335,33.9325,-118.239
7336,33.9449,-118.2355
7337,33.9383,-118.2542
7338,33.9583,-118.2605
7339,33.931,-118.2826
7340,33.9392,-118.2805
7353,34.0597,-118.302
7354,34.0561,-118.2941
7355,34.0382,-118.2983
7356,34.0763,-118.2983
7357,34.0799,-118.3046
7358,34.0735,-118.2856
7365,34.0446,-118.245
7366,34.0419,-118.2485
7367,34.0387,-118.2439
7368,34.0482,-118.2472
7369,34.0433,-118.2504
7370,34.0438,-118.2547
7371,34.0583,-118.2378
7372,34.0814,-118.2962
7373,34.0596,-118.2749
7374,34.062,-118.2804
7375,34.0477,-118.2751
7376,34.0313,-118.3316
7377,34.024,-118.3692
7378,34.0228,-118.2009
7379,34.034,-118.2209
7380,34.0501,-118.2152
7381,34.0872,-118.176
7383,33.8448,-118.304
7384,33.8355,-118.3065
7386,34.0998,-118.3295
7387,34.0998,-118.3295
7388,34.0998,-118.3288
7389,34.1016,-118.3387
7390,34.1017,-118.318
7391,34.0962,-118.3295
7392,34.14,-118.219
7393,34.0806,-118.2616
7394,33.9893,-118.2827
7395,33.9545,-118.309
7396,33.9842,-118.2915
7397,33.979,-118.3112
7398,33.9869,-118.287
7399,33.9942,-118.2856
7400,34.0233,-118.2602
7401,34.0233,-118.2602
7402,34.0389,-118.2472
7403,33.9942,-118.2783
7404,33.9981,-118.4611
7405,33.997,-118.4761
7416,33.9449,-118.2355
7417,33.9492,-118.2766
7418,33.9456,-118.2781
7419,33.9491,-118.248
7423,34.0691,-118.2967
7424,34.0636,-118.2954
7425,34.0467,-118.247
7426,34.0421,-118.2405
7427,34.0421,-118.2469
7428,34.0442,-118.2439
7429,34.0453,-118.2443
7430,34.0596,-118.2749
7431,34.0268,-118.2808
7432,34.0791,-118.2718
7433,34.0326,-118.335
7434,34.0132,-118.2959
7435,34.0146,-118.2872
7436,34.0126,-118.3403
7437,34.0037,-118.3257
7438,34.0273,-118.3622
7439,34.0357,-118.2829
7440,34.0276,-118.3229
7441,34.0146,-118.3045
7442,34.0145,-118.2937
7443,34.0108,-118.3152
7444,34.0108,-118.3152
7445,34.029,-118.284
7446,34.0216,-118.3556
7447,34.006,-118.3315
7448,34.0565,-118.2071
7449,34.0444,-118.2125
7450,34.0651,-118.2081
7456,34.098,-118.3456
7458,34.0835,-118.3266
7459,34.0838,-118.3614
7460,34.0762,-118.3386
7461,34.0457,-118.3255
7462,34.0382,-118.4412
7465,34.0904,-118.2272
7466,34.0907,-118.2121
7467,33.9679,-118.2695
7468,33.9905,-118.2871
7469,33.964,-118.2739
7470,33.9862,-118.3002
7471,33.9708,-118.2803
7472,33.9872,-118.3277
7473,33.9872,-118.3277
7474,33.9872,-118.3277
7475,34.0136,-118.2758
7476,33.9965,-118.28
7477,34.0385,-118.2491
7478,34.0014,-118.4679
7479,33.9915,-118.4378
7480,34.004,-118.4305
7481,34.0199,-118.4125
7491,33.9325,-118.2318
7492,33.9405,-118.2426
7493,33.9587,-118.2847
7494,33.9587,-118.2847
7495,33.9357,-118.2762
7496,33.947,-118.2684
7497,33.9581,-118.2651
7498,33.932,-118.2652
7501,33.9465,-118.2695
7505,34.0527,-118.3101
7506,34.0428,-118.2532
7507,34.0563,-118.2374
7508,34.0437,-118.2455
7509,34.043,-118.2606
7510,34.0604,-118.2393
7511,34.0412,-118.2474
7512,34.0461,-118.2461
7513,34.0445,-118.2558
7514,34.0467,-118.252
7515,34.0442,-118.2439
7516,34.0449,-118.2458
7517,34.0388,-118.2786
7518,34.0886,-118.3005
7519,34.0598,-118.2731
7520,34.0605,-118.2814
7521,34.0456,-118.2789
7522,34.0596,-118.2749
7523,34.0596,-118.2749
7524,34.0779,-118.2844
7525,34.0396,-118.2805
7526,34.0396,-118.2805
7527,34.0667,-118.2703
7528,34.0609,-118.2535
7529,34.0768,-118.2868
7530,34.0278,-118.3378
7531,34.0173,-118.3536
7532,34.0305,-118.3615
7533,34.0,-118.3269
7534,34.0071,-118.326
7535,34.0191,-118.2944
7536,34.0235,-118.2858
7537,34.0315,-118.3275
7538,34.0054,-118.2872
7539,34.0278,-118.3378
7540,34.0023,-118.3311
7541,34.097,-118.1722
7542,34.0175,-118.1975
7543,34.0175,-118.1975
7544,34.0209,-118.2053
7545,34.0792,-118.1735
7546,34.0792,-118.1735
7547,34.0707,-118.2247
7551,33.8628,-118.2815
7555,34.1016,-118.331
7556,34.1016,-118.331
7557,34.0962,-118.3295
7558,34.0998,-118.3295
7559,34.1,-118.3113
7560,34.1,-118.3113
7561,34.1016,-118.3295
7562,34.1006,-118.3417
7563,34.0662,-118.3506
7564,34.0761,-118.3731
7565,34.0428,-118.3443
7566,34.0487,-118.3618
7567,34.0391,-118.3802
7568,34.0743,-118.4791
7569,34.0501,-118.4601
7570,34.0743,-118.4791
7571,34.0461,-118.4502
7572,34.0495,-118.4387
7579,34.0809,-118.2668
7580,34.0998,-118.2502
7581,33.9782,-118.2827
7582,33.9797,-118.3294
7583,33.9747,-118.2783
7584,33.9776,-118.3294
7585,33.9819,-118.3158
7586,33.9942,-118.2856
7587,33.9487,-118.3079
7588,33.9862,-118.3111
7589,33.9629,-118.2629
7590,33.9816,-118.3216
7591,33.9892,-118.3089
7592,33.9891,-118.3126
7593,33.9647,-118.2673
7594,33.995,-118.2856
7595,33.9721,-118.2652
7596,33.9622,-118.285
7597,33.9974,-118.2813
7598,33.9892,-118.2827
7599,34.0028,-118.3067
7600,33.9643,-118.2916
7601,33.9512,-118.3046
7602,33.9892,-118.2705
7603,34.0303,-118.2484
7604,34.006,-118.243
7605,34.0206,-118.2428
7606,33.9807,-118.2761
7607,34.0093,-118.2538
7608,34.0299,-118.261
7610,33.9967,-118.2449
7612,33.9981,-118.4741
7613,34.0312,-118.42
7614,33.9472,-118.3909
7629,33.9601,-118.2881
7630,33.947,-118.2684
7631,33.878,-118.2886
7632,33.9483,-118.2652
7633,33.9601,-118.2881
7634,33.9304,-118.2532
7635,33.9415,-118.2894
7636,33.9438,-118.2739
7637,33.9328,-118.2621
7639,34.0436,-118.309
7640,34.0672,-118.3016
7641,34.0597,-118.3031
7642,34.0652,-118.2878
7643,34.0691,-118.2929
7644,34.0618,-118.2916
7653,34.0388,-118.2786
7654,34.0407,-118.2468
7656,34.0495,-118.2458
7657,34.0495,-118.2458
7658,34.0437,-118.2455
7659,34.0449,-118.2415
7660,34.0435,-118.2427
7661,34.045,-118.264
7662,34.0483,-118.2326
7663,34.0394,-118.2496
7664,34.0394,-118.2496
7665,34.0643,-118.2299
7666,34.0348,-118.2687
7667,34.0519,-118.2755
7668,34.0599,-118.2655
7669,34.0519,-118.2755
7670,34.0565,-118.2768
7671,34.047,-118.2693
7672,34.0437,-118.2748
7673,34.0667,-118.2703
7674,34.0814,-118.2962
7675,34.0568,-118.2821
7676,34.0514,-118.2842
7677,34.0145,-118.298
7678,34.0073,-118.298
7679,34.0328,-118.2915
7680,34.0215,-118.3351
7681,34.0147,-118.3354
7682,34.0037,-118.3089
7683,34.017,-118.3477
7684,34.0317,-118.2769
7685,34.0707,-118.2103
7686,34.0512,-118.2093
7687,34.0517,-118.2178
7689,33.8417,-118.304
7692,34.098,-118.3416
7693,34.1016,-118.3387
7694,34.0704,-118.3532
7695,34.0467,-118.4643
7696,34.0508,-118.4592
7697,34.0864,-118.4516
7700,34.1471,-118.4411
7703,34.149,-118.4537
7704,34.1409,-118.4787
7706,34.1199,-118.2431
7708,34.1398,-118.473
7711,34.1199,-118.2431
7712,34.1199,-118.2431
7713,33.981,-118.2914
7714,33.9746,-118.3068
7715,33.9883,-118.2827
7716,33.9792,-118.2981
7717,33.9884,-118.3024
7718,33.9905,-118.2856
7719,33.9933,-118.3113
7720,33.96,-118.309
7721,33.9789,-118.2981
7722,33.9883,-118.2827
7723,33.9883,-118.2827
7724,33.9883,-118.2827
7725,33.9872,-118.3352
7726,33.9881,-118.3352
7727,33.9881,-118.3352
7728,33.9881,-118.3352
7729,34.0224,-118.2524
7730,34.0296,-118.2614
7731,34.0368,-118.2412
7732,34.0225,-118.2523
7733,33.9813,-118.4288
7734,33.9964,-118.4621
7741,33.9363,-118.2426
7742,33.9237,-118.2652
7743,33.9237,-118.2652
7744,33.9311,-118.2493
7745,33.9432,-118.2369
7746,33.9392,-118.2781
7747,33.951,-118.2766
7748,33.9411,-118.2739
7749,33.9456,-118.2739
7750,33.9456,-118.2652
7755,34.0618,-118.2916
7757,34.0618,-118.2891
7758,34.0618,-118.2891
7759,34.0597,-118.3101
7760,34.0691,-118.2941
7761,34.0559,-118.2965
7762,34.0454,-118.309
7763,34.055,-118.2865
7764,34.0559,-118.2998
7765,34.0436,-118.296
7766,34.0636,-118.2966
7767,34.0654,-118.3066
7768,34.0691,-118.2967
7772,34.0589,-118.2323
7773,34.0583,-118.2378
7774,34.0421,-118.2469
7775,34.0382,-118.2603
7776,34.0395,-118.2656
7777,34.0394,-118.2405
7778,34.0495,-118.2494
7779,34.0446,-118.249
7780,34.0404,-118.2504
7781,34.046,-118.2509
7782,34.048,-118.2577
7783,34.0542,-118.2566
7784,34.0488,-118.2518
7785,34.0565,-118.2395
7786,34.0445,-118.2558
7787,34.0547,-118.2772
7788,34.0478,-118.2502
7789,34.0763,-118.3004
7790,34.0761,-118.2831
7791,34.0523,-118.2676
7792,34.0621,-118.2619
7793,34.0523,-118.2676
7794,34.0523,-118.2676
7795,34.0442,-118.2772
7796,34.0442,-118.2772
7797,34.0219,-118.3045
7798,34.0336,-118.3441
7799,34.0055,-118.29
7800,34.0311,-118.3428
7801,34.0276,-118.3351
7802,34.0315,-118.3275
7803,34.0232,-118.3554
7804,34.0036,-118.3319
7805,34.0255,-118.2915
7806,34.0276,-118.3338
7807,34.0256,-118.3405
7808,34.0309,-118.3024
7809,34.0591,-118.2129
7810,34.0512,-118.2093
7811,34.0189,-118.1922
7812,34.0462,-118.2153
7813,34.0755,-118.2078
7814,34.059,-118.1947
7815,34.0497,-118.1961
7816,34.0166,-118.205
7817,34.0737,-118.2144
7818,34.0736,-118.1724
7819,34.066,-118.2116
7820,34.0213,-118.2019
7821,34.0437,-118.2098
7826,34.0951,-118.3031
7827,34.098,-118.3277
7828,34.1034,-118.3333
7829,34.088,-118.3244
7830,34.1053,-118.3203
7831,34.098,-118.3506
7832,34.098,-118.3441
7833,34.0944,-118.3277
7834,34.1083,-118.318
7835,34.1016,-118.332
7836,34.0539,-118.3548
7837,34.0441,-118.3264
7838,34.0399,-118.3311
7839,34.084,-118.3547
7840,34.0516,-118.3219
7841,34.0375,-118.3742
7844,34.1429,-118.4351
7850,34.1244,-118.1795
7851,34.1194,-118.1889
7852,34.1078,-118.2024
7853,34.103,-118.1964
7854,34.1087,-118.1976
7855,34.1068,-118.1984
7856,33.9702,-118.3003
7857,34.0276,-118.3229
7858,33.9709,-118.3112
7859,33.9665,-118.2673
7860,33.9622,-118.285
7861,33.9983,-118.3089
7862,33.9689,-118.2761
7863,33.9762,-118.3133
7864,33.9837,-118.3279
7865,33.9833,-118.2938
7866,33.9731,-118.3304
7867,33.9632,-118.2827
7868,33.9859,-118.3002
7869,33.9892,-118.3089
7870,33.9914,-118.2937
7871,33.966,-118.2761
7872,34.0233,-118.2602
7873,34.0112,-118.2542
7874,34.0175,-118.2574
7875,34.0037,-118.2609
7876,34.0075,-118.2617
7877,33.9852,-118.2739
7878,34.0373,-118.2503
7879,34.0378,-118.2483
7880,33.9762,-118.2681
7881,33.9976,-118.467
7882,33.9992,-118.472
7883,33.9599,-118.3925
7885,34.1448,-118.4117
7893,33.9402,-118.2673
7894,33.9494,-118.2363
7895,33.9579,-118.2739
7896,33.9579,-118.2739
7897,33.9568,-118.2804
7898,33.9568,-118.2804
7899,33.932,-118.2532
7900,33.9555,-118.2871
7901,33.9534,-118.2475
7903,33.9348,-118.25
7904,33.9347,-118.2761
7905,33.9429,-118.2695
7906,33.9429,-118.2695
7907,33.9465,-118.2379
7908,33.9339,-118.2434
7913,34.04,-118.3062
7914,34.0655,-118.3114
7915,34.0463,-118.2864
7916,34.0618,-118.3004
7917,34.0598,-118.2865
7918,34.0636,-118.3047
7919,34.049,-118.2907
7920,34.0691,-118.2917
7923,34.0446,-118.245
7924,34.043,-118.242
7925,34.0656,-118.2631
7926,34.0565,-118.2768
7927,34.0167,-118.2092
7928,34.1017,-118.3224
7929,34.0419,-118.4247
7933,33.9669,-118.2739
7934,33.982,-118.2827
7935,33.982,-118.2827
7936,33.9915,-118.3089
7937,33.9666,-118.2695
7938,33.9599,-118.3788
7939,33.9888,-118.4417
7942,34.0524,-118.2467
7943,34.0563,-118.2374
7944,34.046,-118.2509
7945,34.0487,-118.2588
7946,34.0421,-118.2469
7947,34.0535,-118.2609
7948,34.0559,-118.2756
7949,34.0539,-118.2799
7950,34.0596,-118.2749
7951,34.0474,-118.2701
7952,34.0678,-118.2728
7953,34.0249,-118.369
7954,34.0278,-118.3378
7955,34.0278,-118.3378
7956,34.0326,-118.335
7957,34.0326,-118.335
7958,34.0326,-118.335
7959,34.0279,-118.3683
7960,34.0037,-118.3192
7961,34.0183,-118.3504
7962,34.0055,-118.29
7963,34.0108,-118.3177
7964,34.0145,-118.3045
7965,34.0145,-118.2937
7966,34.0128,-118.3447
7967,34.0,-118.3269
7968,34.0349,-118.2959
7969,34.015,-118.348
7970,34.0127,-118.3204
7971,34.0795,-118.1624
7972,34.0466,-118.2174
7973,34.0609,-118.2052
7974,34.1002,-118.1967
7976,33.8227,-118.3089
7983,34.1016,-118.3387
7984,34.1016,-118.3452
7985,34.1016,-118.3387
7986,34.0907,-118.3428
7987,34.0907,-118.3428
7988,34.0907,-118.3428
7989,34.103,-118.3225
7990,34.1018,-118.3072
7991,34.0944,-118.3386
7992,34.1016,-118.3387
7993,34.0987,-118.3337
7994,34.0951,-118.3051
7995,34.0896,-118.3092
7996,34.0689,-118.3386
7997,34.0399,-118.3311
7998,34.0871,-118.3487
7999,34.0468,-118.3305
8000,34.0468,-118.3305
8001,34.0782,-118.3695
8002,34.0835,-118.3734
8003,34.0871,-118.3374
8004,34.0835,-118.3441
8005,34.1016,-118.4698
8006,34.0329,-118.3927
8007,34.0329,-118.3927
8015,34.0978,-118.2275
8016,34.0978,-118.2275
8017,33.9511,-118.309
8018,33.9511,-118.309
8019,33.9797,-118.3309
8020,34.0037,-118.3089
8021,33.9737,-118.2981
8022,33.9667,-118.2893
8023,33.9923,-118.2893
8024,33.9667,-118.2871
8025,33.9626,-118.2827
8026,33.9983,-118.3046
8027,33.979,-118.2813
8028,33.9875,-118.3002
8029,33.9921,-118.3108
8030,33.991,-118.3126
8031,33.9806,-118.3323
8032,33.9933,-118.2652
8033,33.9933,-118.2783
8035,33.9993,-118.2432
8036,34.0216,-118.2531
8037,34.0216,-118.2531
8038,34.0075,-118.2565
8039,34.0039,-118.2665
8040,34.0256,-118.2299
8041,34.0057,-118.274
8042,34.0057,-118.274
8043,33.9972,-118.4125
8044,33.9599,-118.3788
8045,34.0155,-118.4216
8046,33.9942,-118.4114
8047,33.9965,-118.477
8048,34.0294,-118.3881
8049,34.0233,-118.4046
8050,34.1434,-118.3978
8054,34.143,-118.3727
8072,33.9492,-118.2766
8073,33.9348,-118.2695
8074,33.9547,-118.2695
8075,33.9483,-118.2717
8076,33.9401,-118.2805
8077,33.9348,-118.2652
8078,33.9542,-118.2893
8079,33.9574,-118.2564
8080,33.9352,-118.239
8081,33.941,-118.2762
8082,33.9457,-118.239
8083,33.9485,-118.2461
8084,33.9433,-118.2565
8093,34.0652,-118.2878
8094,34.0578,-118.2916
8095,34.0598,-118.2941
8096,34.0472,-118.3
8097,34.04,-118.2916
8101,34.0522,-118.2673
8102,34.0649,-118.2797
8103,34.0255,-118.3548
8104,34.0023,-118.3311
8105,34.0023,-118.3311
8106,34.0256,-118.3236
8107,34.0484,-118.3326
8108,34.0294,-118.4502
8109,34.0342,-118.4407
8112,34.126,-118.2638
8113,34.0234,-118.2654
8117,33.9456,-118.2803
8118,33.9583,-118.2684
8119,33.9519,-118.2781
8120,33.9419,-118.2652
8121,33.9449,-118.2415
8122,33.958,-118.2869
8123,34.0467,-118.252
8124,34.0417,-118.2443
8125,34.0495,-118.2458
8126,34.0467,-118.252
8127,34.0453,-118.2499
8128,34.0488,-118.2518
8129,34.048,-118.2577
8130,34.0487,-118.2588
8131,34.0421,-118.2469
8132,34.0431,-118.2692
8133,34.0407,-118.268
8134,34.0449,-118.2458
8135,34.0516,-118.2561
8136,34.0435,-118.2427
8137,34.0437,-118.2455
8138,34.0457,-118.2665
8139,34.0531,-118.2738
8140,34.0531,-118.2738
8141,34.0761,-118.2831
8142,34.0565,-118.2768
8143,34.0636,-118.2805
8144,34.0388,-118.2786
8145,34.0388,-118.2786
8146,34.0388,-118.2786
8147,34.0625,-118.2714
8148,34.0255,-118.2915
8149,34.0255,-118.2915
8150,34.0255,-118.2915
8151,34.0256,-118.3089
8152,34.0046,-118.3155
8153,34.0046,-118.3155
